url|pdf_filename|symbol|title|authors|pdf_url|pdf_language|abstract|meeting|doctype|topics|keywords|countries|pubdate|year
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006774|FCCC-KP-CMP-2011-10.pdf|FCCC/KP/CMP/2011/10|Report of the Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol on its seventh session, held in Durban from 28 November to 11 December 2011. Part one: Proceedings.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/cmp7/eng/10.pdf|EN|Part one: Proceedings|Durban Climate Change Conference - November 2011, CMP 7|meeting reports|Kyoto Protocol|Adaptation Fund;administrative and financial matters;capacity building;Clean Development Mechanism;commitments;compliance;conference reports;International Transaction Log;joint implementation;resolutions and decisions|Kazakhstan|2012-03-15|2012
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006776|FCCC-KP-CMP-2011-10-Add.2.pdf|FCCC/KP/CMP/2011/10/Add.2|Report of the Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol on its seventh session, held in Durban from 28 November to 11 December 2011. Addendum. Part two: Action taken by the Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol at its seventh session.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/cmp7/eng/10a02.pdf|EN|Part two: Action taken by the Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol at its seventh session|Durban Climate Change Conference - November 2011, CMP 7|meeting reports|Kyoto Protocol|Adaptation Fund;Adaptation Fund Board;administrative and financial matters;budget;capacity building;Clean Development Mechanism;Compliance Committee;conference reports;enforcement branch|Croatia;Kazakhstan|2012-03-15|2012
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006769|FCCC-SBI-2011-17.pdf|FCCC/SBI/2011/17|Report of the Subsidiary Body for Implementation on its thirty-fifth session, held in Durban from 28 November to 3 December 2011.|UNFCCC. Executive Secretary|http://unfccc.int/resource/docs/2011/sbi/eng/17.pdf|EN||Durban Climate Change Conference - November 2011, SBI 35|meeting reports||administrative and financial matters;Annex I Parties;capacity building;Clean Development Mechanism;compliance;conference reports;emission inventories;financial mechanism;GEF;LDC Fund;least developed countries;national communications;non-Annex I;science and technology;technology transfer;work programme||2012-03-07|2012
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006765|FCCC-SBSTA-2011-5.pdf|FCCC/SBSTA/2011/5|Report of the Subsidiary Body for Scientific and Technological Advice on its thirty-fifth session, held in Durban from 28 November to 3 December 2011.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/sbsta/eng/05.pdf|EN||Durban Climate Change Conference - November 2011, SBSTA 35|meeting reports|science and research|adaptation to climate change;afforestation;air transport;certified emission reductions;Clean Development Mechanism;conference reports;deforestation;emission inventories;emission reduction;forest degradation;maritime transport;Nairobi work programme;reforestation;research and systematic observation;science and technology;technology transfer||2012-03-01|2012
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006742|FCCC-CP-2011-L.7.pdf|FCCC/CP/2011/L.7|Forum on the impact of the implementation of response measures at the thirty-fourth and thirty-fifth sessions of the subsidiary bodies, with the objective of developing a work programme under the Subsidiary Body for Scientific and Technological Advice and the Subsidiary Body for Implementation to address these impacts, with a view to adopting, at the seventeenth session of the Conference of the Parties, modalities for the operationalization of the work programme and a possible forum on response measures. Proposal by the President.|UNFCCC. Conference of the Parties (COP)|http://unfccc.int/resource/docs/2011/cop17/eng/l07.pdf|EN||Conference of the Parties (COP), Seventeenth session, 28 November - 9 December 2011, Durban, South Africa|meeting papers|conference logistics|adaptation to climate change;Annex I Parties;emission inventories;guidelines;national communications;work programme||2011-12-10|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006743|FCCC-CP-2011-L.8.pdf|FCCC/CP/2011/L.8|National adaptation plans. Proposal by the President.|UNFCCC. Conference of the Parties (COP)|http://unfccc.int/resource/docs/2011/cop17/eng/l08.pdf|EN||Conference of the Parties (COP), Seventeenth session, 28 November - 9 December 2011, Durban, South Africa|meeting papers|national adaptation plans|||2011-12-10|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006744|FCCC-CP-2011-L.8-Add.1.pdf|FCCC/CP/2011/L.8/Add.1|National adaptation plans. Proposal by the President. Addendum.|UNFCCC. Conference of the Parties (COP)|http://unfccc.int/resource/docs/2011/cop17/eng/l08a01.pdf|EN||Conference of the Parties (COP), Seventeenth session, 28 November - 9 December 2011, Durban, South Africa|meeting papers|national adaptation plans|guidelines;least developed countries;LEG;project monitoring||2011-12-10|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006740|FCCC-AWGLCA-2011-CRP.39.pdf|FCCC/AWGLCA/2011/CRP.39|Work undertaken in the informal groups in the preparation of a comprehensive and balanced outcome to be presented to the Conference of the Parties for adoption at its seventeenth session. Note by the Chair.|UNFCCC. Ad hoc Working Group on Long-term Cooperative Action under the Convention (AWG-LCA)|http://unfccc.int/resource/docs/2011/awglca14/eng/crp39.pdf|EN||Ad Hoc Working Group on Long-Term Cooperative Action under the Convention (AWGLCA), Fourteenth session (fourth part), 28 November to 3 December, Durban, South Africa|meeting papers|international cooperation|adaptation to climate change;developing countries;mitigation;science and technology;technology transfer||2011-12-09|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006741|FCCC-AWGLCA-2011-L.4.pdf|FCCC/AWGLCA/2011/L.4|Outcome of the work of the Ad Hoc Working Group on Long-term Cooperative Action under the Convention to be presented to the Conference of the Parties for adoption at its seventeenth session. Draft conclusions proposed by the Chair.|UNFCCC. Ad hoc Working Group on Long-term Cooperative Action under the Convention (AWG-LCA)|http://unfccc.int/resource/docs/2011/awglca14/eng/l04.pdf|EN||Ad Hoc Working Group on Long-Term Cooperative Action under the Convention (AWGLCA), Fourteenth session (fourth part), 28 November to 3 December, Durban, South Africa|meeting papers||adaptation to climate change;capacity-building;mitigation;science and technology;technology transfer||2011-12-09|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006724|FCCC-KP-CMP-2011-L.5.pdf|FCCC/KP/CMP/2011/L.5|Report of the Adaptation Fund Board. Proposal by the President.|UNFCCC. Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol (CMP)|http://unfccc.int/resource/docs/2011/cmp7/eng/l05.pdf|EN||Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol (CMP), Seventh session, 28 November - 9 December 2011, Durban, South Africa|meeting papers|Adaptation Fund|conferences||2011-12-08|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006725|FCCC-KP-CMP-2011-L.6.pdf|FCCC/KP/CMP/2011/L.6|Review of the Adaptation Fund. Proposal by the President.|UNFCCC. Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol (CMP)|http://unfccc.int/resource/docs/2011/cmp7/eng/l06.pdf|EN||Conference of the Parties serving as the meeting of the Parties to the Kyoto Protocol (CMP), Seventh session, 28 November - 9 December 2011, Durban, South Africa|meeting papers|Adaptation Fund|||2011-12-08|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006710|FCCC-AWGLCA-2011-CRP.38.pdf|FCCC/AWGLCA/2011/CRP.38|Update of the amalgamation of draft texts in preparation of a comprehensive and balanced outcome to be presented to the|UNFCCC. Ad hoc Working Group on Long-term Cooperative Action under the Convention (AWG-LCA)|http://unfccc.int/resource/docs/2011/awglca14/eng/crp38.pdf|EN||Ad Hoc Working Group on Long-Term Cooperative Action under the Convention (AWGLCA), Fourteenth session (fourth part), 28 November to 3 December, Durban, South Africa|meeting papers|international cooperation|capacity building;mitigation;science and technology;technology transfer||2011-12-07|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006676|FCCC-AWGLCA-2011-CRP.37.pdf|FCCC/AWGLCA/2011/CRP.37|Amalgamation of draft texts in preparation of a comprehensive and balanced outcome to be presented to the Conference of the Parties for adoption at its seventeenth session. Note by the Chair.|UNFCCC. Ad hoc Working Group on Long-term Cooperative Action under the Convention (AWG-LCA)|http://unfccc.int/resource/docs/2011/awglca14/eng/crp37.pdf|EN||Ad Hoc Working Group on Long-Term Cooperative Action under the Convention (AWGLCA), Fourteenth session (fourth part), 28 November to 3 December, Durban, South Africa|meeting papers||capacity building;mitigation;science and technology;technology transfer||2011-12-03|2011
