id,contact_country,sub_category,acronym,name,main_category,cost_min,cost_max,cost_absolute,fte,code,status,accredited
f931a3a5de5a4728bca6ba68a0a4a849,201,27,SOZA,Slovenský ochranný zväz autorský pre práva k hudobným dielam,2,10000,24999,,0.5,502016313109-36,active,3
f929bc096dac4549b3964fa1dea986e4,82,31,ANME,Association for Natural Medicine in Europe,3,10000,24999,,4.5,782765412493-49,active,
f919940be9214262b7fe5e160fd07e91,75,26,CSOEC,Conseil Supérieur de l'Ordre des Experts-Comptables,2,50000,99999,,0.25,966464418974-87,active,
f916b206f5b0473eaa241155515d515f,209,21,ANN,AERNNOVA,2,2250000,2499999,,50,17089279239-16,active,
f9158108e60247dd99dfb1ee6b6cc913,180,31,ADA,Asociaţia de Dezvoltare în Afaceri,3,,,,0.5,592962117925-97,,
f910d77c9d8844228ae92af035a4cb0f,21,31,EMN,European Meat Network,3,25000,49999,,0.5,407314916469-56,active,
f909a88c4bec424e9730aeee017ba40b,215,21,SPI,Swissport International Ltd.,2,25000,49999,,0.75,002130110187-09,active,
f903e9a9377d4d6d9f83697757ee3d60,74,26,Elvis ry,Säveltäjät ja Sanoittajat Elvis ry,2,25000,49999,,3,798841212699-17,active,
f8fca0eae0a342eb8074f6158f7b9d2a,209,26,AEPJMA,Asociacion Española de Peritos Judiciales y Mediadores Arbitrales,2,,9999,,0.5,129650219902-45,active,
f8e98182b4644e9583d2e559c52d2145,82,31,Netzwerk EBD,Europäische Bewegung Deutschland,3,,9999,,5.5,541670120222-38,active,
f8e93d6a175246f4886374ba67a0d795,14,31,IG Kultur Österreich,IG Kultur Österreich Interessensgemeinschaft der freien Kulturarbeit,3,,,258657,2.25,002576117122-59,active,
f8e7531cf554412ab930aa546f783d94,21,26,IPA Europe,International Probiotics Association - Europe,2,,,,1.5,294688218286-10,,
f8e0665235dd458294ec460e924b0c01,209,31,RSF,Reforestación Sin Fronteras,3,,9999,,3,239002013957-67,active,
f8dd195260724cbe89e4f77d8c6c9458,209,66,CITIPA,Colegio Oficial de Ingenieros Técnicos en Informática del Principado de Asturias,6,,,1000,0.25,127104513699-79,active,
f8d6efbcc1c44a22a6ac0fc2a8cc6d0b,155,11,4sn,De Vier Essen BV,1,,,,1,98714698388-32,,
f8d6efb2813b48718b3c8a296cdc3496,21,25,FESI,Federation of the European Sporting Goods Industry,2,,,10000,2.25,616677713667-62,active,3
f8d547ad427b405b83d688f346b40de4,108,11,,F&T Associati - Tax Advisors,1,,,,0.75,870173319325-12,,
f8d0bb42c1e5418589e9c961d6250654,105,31,,Alcohol Action Ireland,3,,,102722,0.25,268106119036-39,active,
f8cd1cfdf38c46729ee8a649e9ca69bf,21,31,EYIF,European Young Innovators Forum,3,,9999,,4,167339718832-92,active,
f8cc190bc6d447ea96ac800f93825d6d,209,21,Cobra,"COBRA INSTALACIONES Y SERVICIOS,S.A.",2,,9999,,1.25,958806415713-63,active,
f8c3fb3cacca4be1a3768350c4cf6c02,21,31,IPHR,International Partnership for Human Rights,3,,9999,,4.75,47292178704-33,active,7
f8aee296a2b84d41a01307d17b15aa18,209,25,FECE,FEDERACIÓN ESPAÑOLA DE COMERCIANTES DE ELECTRODOMÉSTICOS,2,,9999,,0.25,542362016928-89,active,
f89e8642913540c89ea27fffe86af04e,108,31,IG,Associazione InformaGiovani,3,,9999,,0.25,36238704300-29,active,
f895eb556daa4bfc8ff07e5badd651a8,101,31,MVS,Manav Vikas Sanstha,3,,9999,,4.75,191363415373-02,active,
f889c3515355400f89cd6c6f19cc3ded,234,31,SAFF,Saint Andrew's Freedom Forum,3,,,,0.25,976623316717-50,,
f888470775044bab83ca597e3ed1e24f,82,25,DGRV,DGRV - Deutscher Genossenschafts- und Raiffeisenverband e.V.,2,,9999,,0.5,96315373291-29,active,
f880886e901d47fc888c6415feb786ab,155,31,Spanda,Stichting Spanda [Spanda Foundation],3,,9999,,3,701729414209-52,active,
f87edf516efa4e058379b05187f65aea,155,26,FNV,Federatie Nederlandse Vakbeweging,2,,,250000,2,848077116912-21,active,
f87dcb7ee9c149fc9b6f16e44df143ab,21,31,EHN,European Heart Network,3,100000,199999,,2.25,3606882168-35,active,4
f87527f8b5a64b01ab6a544a0be2559d,82,41,DPC,Democratization Policy Council,4,10000,24999,,3.5,815224016091-96,active,
f868670226a04774a0ac50fc61e049c3,155,31,,Plastic Soup Foundation,3,,9999,,0.25,055616612425-69,active,
f86835f85dad4d789d18a910d0320cbe,234,42,,CFA Institute,4,,9999,,3,89854211497-57,active,4
f866f50203284dae986c96665eec70f4,234,31,HSI/Europe,Humane Society International/Europe,3,200000,299999,,4.25,05097472836-90,active,5
f866aa2f47a744d7af82a486e5c0ba7b,82,31,COTEC,Council of Occupational Therapists for the European Countries,3,,9999,,0.25,354869713074-35,active,
f862a98e17374a9eb5e35c883016e7e5,59,26,AKB,Aut. Køle- & VP-firmaers Brancheforening,2,,9999,,0.5,43369406961-89,active,
f862721061854a2399c5f4024c0d0946,209,21,FERTIBERIA,Fertiberia S.A.,2,100000,199999,,0.5,980975011427-83,active,
f859218c72b64af58dd155eca7b726c9,82,25,SPIO,Spitzenorganisation der Filmwirtschaft e.V.,2,,9999,,0.25,314741112399-87,active,
f8577d8344f449218e1dfd2ad298c1c4,21,25,AREA,Air Conditioning and Refrigeration European Association,2,25000,49999,,0.5,03396347383-49,active,
f84f0c54331246178ae1cee50c1ff7eb,21,25,PU Europe,Federation of European Rigid Polyurethane Foam Associations,2,10000,24999,,0.25,27993486325-38,active,1
f83c8e9db4e14867b682d314c0b47e78,75,11,CRITT T&L,Centre Régional d'Innovation et de Transferts de Technologie,1,200000,299999,,2.5,323969515842-42,active,
f83c4844e2064badbdf9493bd0eea3d3,155,64,Eindhoven-Brianport,Eindhoven-Brainport EU Office,6,50000,99999,,6,770879211019-11,active,
f8316fdfe6a3489ba8186e29acd48573,177,25,NERLEI,NERLEI - Associação Empresarial da Região de Leiria,2,,,0,0.25,350085416306-34,active,
f82cd82c698841c082f994ee2fbfceeb,21,31,CEPIS,The Council of European Professional Informatics Societies,3,,,61180,3,372608916662-62,active,1
f827baf148f646849f57b1932b33cb4b,105,31,ECDL,ECDL Foundation,3,400000,499999,,3,44018642457-83,active,2
f8225a4df4a8497c8f29238234b3dfd7,214,25,SKAP,Sveriges kompositörer och textförfattare,2,,,1632123,6,158550020199-40,active,
f80ebabe75c64e7ca5ef181d75234a01,177,25,CAP,Confederação dos Agricultores de Portugal,2,,9999,,3.5,68374528625-72,active,3
f80d73346a02428a93a2480b1b390031,233,11,,Kudos Research part of RS Consulting Group,1,200000,299999,,1,434112417852-76,active,
f80c8e891db544099edb3aafce2573b9,75,41,RIC,Rassemblement pour l'initiative citoyenne,4,,9999,,0.25,92003302903-84,active,
f805c237c6984b71872f5cc2c5d30b54,108,13,,Giorgia Lionetti,1,,9999,,1,390014913399-44,active,1
f803c38c19614369b35f28f222053cae,214,25,PNC,PAN-Nordic Card Association,2,,9999,,0.25,23332008533-91,active,
f7fc18b52284458eb62e6fea3331c9a0,155,31,NML,Stichting Nederland Maritiem Land,3,1000000,1249999,,3.25,298685117886-91,active,
f7ee46a37127466cb66ece78c2c61c50,21,27,Apex-Brasil,Apex-Brasil Brussels-Europe,2,50000,99999,,1.5,91665214476-01,active,2
f7dc0e1aa6614804b9ed58408642972a,209,21,,ORMAZABAL,2,10000,24999,,1.75,03621475219-87,active,
f7db51f9fe2d4e36851c5f51fbfb6e79,82,31,EUGENT,Europäische Gesellschaft für Entschleunigung,3,,9999,,1.5,960229810334-56,active,1
f7d2cdc10c434be6bf7e42654026d3d5,21,25,BNE,Broadcast Networks Europe,2,,,200000,3,298887016981-26,active,
f7c73fc5034f4859b0d0a8de08ad8d68,21,31,,,3,,,,7.5,879939311622-87,,
f7b4037ebfa44d7e8f106a83763bd07d,21,64,JPI Climate,Joint Programming Initiative Connecting Climate Knowledge for Europe,6,10000,24999,,50,883027318209-38,active,
f7b05177df2e439db80f87a5276cf56a,105,27,,XL Group plc,2,,,0,0.75,647130317683-76,active,
f7988bf8606441749a72cf2b3e8dfc0f,108,26,UNSIC,Unione Nazionale Sindacale Imprenditori e coltivatori,2,25000,49999,,9,569227319090-67,active,
f79225da9bf24d8db0469d3fbc1f2dc7,82,21,,BayWa r.e. Solar Projects GmbH,2,10000,24999,,0.25,909656519206-20,active,
f778714581174ba2acb185c6308084b5,209,13,,HORACIO GONZALEZ ALEMAN,1,,,,0.75,600032415789-83,,
f7780bd564154e73bf20a882d10e7f42,82,31,,Familienvisum e.V.,3,,9999,,0.25,365143613829-31,active,
f7749d9bd7da4524a981669e93112645,233,21,,Emso Partners Limited,2,,9999,,0.75,469705916690-22,active,
f76d3c668e5646a193fac989a7346deb,75,25,AETMD,AETMD - Association européenne des transformateurs de maïs doux,2,,9999,,0.5,73269014902-01,active,
f767b2ff170c438c962e2e01a590f05b,21,11,,PACT European Affairs,1,,,550000,6,990838616162-48,active,
f767309fd66e40c8a53f3124ebabf7ce,75,12,,Emery Avocats,1,,,,0.25,340790019186-74,,
f766569a4ff645ee8beab5b563cedb14,234,31,UNOI,United Nations Of Indians,3,,9999,,10.75,493121813105-54,active,
f75a9a90726544b4b24992bace41f6ec,21,31,JOIN,Johanniter International,3,10000,24999,,0.5,14505908784-58,active,1
f7594586f6e44cdea5c5d9e658722f62,58,31,,Green 10,3,,9999,,0.25,70309834043-10,active,
f756a8b3b90a435d87bfa52c0eb29ea4,14,13,KZ,Konstantina Zoehrer,1,10000,24999,,1,929652018672-82,active,
f755bf7448524dfc92342c4cbb289a91,14,26,ACA,Austrian Cockpit Association - Verband Österreichischer Verkehrspiloten,2,,9999,,0.25,384320318552-40,active,
f751d66f5b0e451d90e0222c7254ac3e,75,21,VALEURS VERTES,S.E.V.E.S.,2,,,,1,223473420301-52,,
f75053a19ba140dd8ba6dd69490929c9,215,31,WOSM,World Organization of the Scout Movement - Bureau Européen du Scoutisme,3,,9999,,2,199308213329-62,active,2
f742c70f2d0e46a69fcabd8f74b366f0,108,31,ALC,Associazione Luca Coscioni,3,,9999,,2.25,27570996265-42,active,
f74195349b0941d39b35d39e0db74d9a,233,21,MEU-BRO,Mitsubishi Electric Europe B.V. Brussels Representative Office,2,100000,199999,,2,543287511009-90,active,1
f740cd875ed74eb7a987268ce31c3e11,233,31,GACC,Gatwick Area Conservation Campaign,3,,9999,,6,98796494412-21,active,
f7343181586c48c5bcaadf1e057c83c0,180,31,TpT,Fundația Tineri pentru Tineri,3,50000,99999,,11.25,103073717490-24,active,
f728b561c1444906a7ae77891ef952bf,82,25,JSM,"Verband der Hersteller von Jagd-, Sportwaffen und Munition",2,,9999,,0.5,58234931184-14,active,
f7272c4975cb4221b641c8804b625011,85,31,RAC,Rotaract Club of Athens,3,,,0,8.75,287864019154-06,active,
f72011f4746944ca9f067a0d2b5618c9,165,31,NLFAM,Norske legers forening for antroposofisk medisin,3,,,1000,0.25,652806520323-22,active,
f71ec1b6a5804306941898120e8c6ae3,59,25,DBA,Danish Bankers Association,2,50000,99999,,12.5,20705158207-35,active,1
f6ffa8f85ec14902abd0ec8cecb12bae,74,25,,Paikallisvoima ry,2,10000,24999,,0.25,109601212076-63,active,
f6f981522e2842c2aa2a8b7df24edb05,214,21,,Tele2 AB,2,,,20000,0.75,87921819473-65,active,
f6e6911dd7da418e93db4a1e816a586c,21,25,CED,Council of European Dentists,2,300000,399999,,3,4885579968-84,active,1
f6de70e44b674f58a27ff6abe7270fbe,234,25,GMA,Grocery Manufacturers Association,2,,9999,,2,495769815195-93,active,
f6da3d85e1f545daa4553aa7200f56d5,21,31,ECOLISE,The European network for community-led initiatives on climate change and sustainability,3,,,,0.75,306143217828-40,,
f6d988aff8f4490fb05b96da86906fe7,108,31,Cesvot,Cesvot-Centro Servizi Volontariato Toscana,3,,9999,,2.5,51272727909-41,active,
f6c691d299da440199b0e25945a3362b,105,31,EU-EYE,European Alliance For Vision Research and Ophthalmology,3,,,166000,56.25,221589017973-83,active,
f6be542c900e48428b72f4630be6a603,214,31,,Avesta Naturskyddsförening,3,,,0,0.75,489324417684-82,active,
f6b482c17a304352a19414af5a0db070,21,25,PIN-SME,Pan European ICT & eBusiness Network for SMEs,2,10000,24999,,1,920867915729-68,active,
f6a33a7e72e44e5d870da708a31ad8a1,21,25,Pneurop,"European Association of Manufacturers of Compressors, Vacuum Pumps, Pneumatic Tools and Air & Condensate Treatment Equipment",2,10000,24999,,0.25,67236492080-88,active,
f69b3b35118e44238d249d78587e9a2b,21,25,Empac E.A.,European Metal Packaging External Affairs,2,100000,199999,,0.75,867965517169-77,active,
f689548d9f5e4b2aa21652b59654dd25,21,25,Euroglaces,European Ice Cream Association,2,,9999,,0.75,31013503339-49,active,
f683c46a863a4883ac4ab0bd5b6794aa,75,11,,Institutions & Stratégies,1,10000,24999,,1,689603916934-03,active,
f6742f5a001e400a9845923e833fe4d6,233,31,NEF,National Energy Foundation,3,,9999,,0.25,26816769326-91,active,
f66f669bc06f47a2a70698d6c0a7ecb3,21,11,Laroche Conseil,Laroche Conseil,1,50000,99999,,1,70041276286-89,active,1
f66d4b63394445f4b481345eeac5abd2,21,21,DIGITAG,Digital Advice Group,2,10000,24999,,1.5,893398416955-14,active,1
f66b413e5c8342f5bfa95d48d1b6c7e0,209,31,SEO,Sociedad Española de Ornitología,3,,9999,,1.25,78244764767-48,active,
f66312e3a3d34a93b25438b542ad9353,21,31,AEESTI - ECSITE,"Association Européenne des Expositions Scientifiques, Techniques et Industrielles",3,,9999,,0.25,773173314077-54,active,
f65f5f0098cf4fb09f6dfe1a329017eb,58,31,SKIP ČR,Svaz knihovníků a informačních pracovníků České republiky,3,,9999,,0.25,174820513026-88,active,
f65c56fd48e141e4b276f5880536774d,214,21,,Saab AB,2,,,310000,2.5,86477889163-49,active,3
f654d6b582074560a3c55facc66f91aa,75,21,LDA,LOUIS DREYFUS ARMATEURS,2,,9999,,0.25,835888113318-44,active,
f6509f658c2a40ff8ddd7d1d5170acd7,108,31,,Impronta etica,3,,9999,,0.25,32936652878-48,active,
f64c33419f624fe89470fd533fc3188a,233,21,Tate & Lyle Sugars,T&L Sugars Limited,2,500000,599999,,1.25,50465929991-70,active,3
f649cf4004794103a0e15d43087709b3,201,26,APKT,Asociácia prevádzkovateľov káblových telekomunikácií,2,,,10000,0.5,331161818590-96,active,
f644a3f41f5547519dcf481a24a2d27d,209,25,APROA,Asociación de Organizaciones de Productores de Frutas y Hortalizas de Andalucía,2,,9999,,0.25,00498929525-90,active,
f63ffe09ff224a11bdc7a2f4d252e56c,111,27,JBA,Japan Bioindustry Association,2,3750000,3999999,,0.25,100735719661-52,active,
f634c5a46d8541fda1fc8638480b0b22,21,41,EUROSIF,EUROSIF A.I.S.B.L (EUROPEAN SUSTAINABLE INVESTMENT FORUM),4,10000,24999,,3,70659452143-78,active,1
f62be7cede6746a5b19f1335b0005560,99,31,Silvavitae,Silvavitae Természetvédelmi Egyesület,3,,,0,0.25,283035117921-39,active,
f626dc1be05a4093bc47eef676dd56b3,14,41,FGL,Forschungsgruppe Lebensmittelsicherheit,4,,9999,,0.25,7574597868-95,active,
f625e1427453488fa8dad9f26396b2d2,21,31,,Natuur- en Recreatiewerkgroep Grote Heide,3,,9999,,0.25,201458918338-36,active,
f619f650891d4d0d948e8c477f1766e6,75,25,N/A,MYBA The Worldwide Yachting Association,2,,,,0.25,19183748428-90,,
f619eae78e794faf9a0ed0a2403ed03f,99,41,MTA,Magyar Tudományos Akadémia,4,50000,99999,,25,960224717731-23,active,
f6142faa79ff48c48910a2aedf078804,233,26,EBOTA,European Bulk Oil Traders' Association,2,,9999,,0.25,59052498328-06,active,
f61254852e6741f3a8d903e0fc9f0b75,209,21,ECOEMBES,"ECOEMBALAJES ESPAÑA, S.A.",2,50000,99999,,1,159298416382-03,active,
f6107edc50dd40d98b07bdf5acf053d4,176,21,PGNiG SA,Polskie Gornictwo Naftowe i Gazownictwo SA  -  Polish Oil and Gas Company,2,50000,99999,,1,70816716119-36,active,1
f6089874bf9443dbaaad7026cc4fc135,21,31,IFRRO,International Federation of Reproduction Rights Organisations,3,,9999,,0.5,37740186466-03,active,5
f60614ddb75d493f8e66055a27bdb4b9,180,31,ARF,Romanian Franchise Association,3,,,,3,90164262516-49,,
f5fd9bf8de7f4ff38823b636fbf0c76e,21,13,,SP&L Consulting,1,,9999,,1,418831015218-40,active,
f5f8e951b9b7497eb9fccf4d902682cc,233,66,NHBC,National House Building Council,6,,,10000,0.25,223833316014-96,active,
f5f62088ea3d4cbb892568e28b4a402e,21,13,ProDessus,ProDessus,1,,9999,,0.5,94323948455-08,active,1
f5f26823c22f40d2bfa130ad82301b7b,233,25,BMF,British Marine Federation,2,,9999,,0.5,488324411347-10,active,
f5f1389ae3a542c68d540cd30f34a328,233,31,EBA,European Boating Association,3,,9999,,1,205999610833-45,active,
f5edeb27dae14097b088ad43aa2c467d,233,25,ESA,European Snacks Association,2,25000,49999,,3,00849042167-65,active,4
f5ed467b86c54ab89b5836a310b08f8e,21,31,ACF,anticancer fund,3,,,0,12.25,404359320127-95,active,
f5e976463af647ada9552f783faa3c52,21,31,NAEC,National Albanian European Council,3,,9999,,0.25,356161314983-63,active,2
f5dcd4a4fad64b8faf8007a67b327226,165,41,NILU,NILU-Stiftelsen Norsk institutt for luftforskning,4,,,,0.25,473514710749-45,,
f5d63cefc2604fc19a13a532aae429af,82,25,,Zahntechnikerinnung Rheinland Pfalz,2,,9999,,0.5,131480111251-91,active,
f5d516c376bb43a9bb4bb97bfdd50e3a,21,25,CIRFS,CIRFS: European Man-made Fibres Association,2,100000,199999,,6.5,5691104733-95,active,1
f5c55a023ee14ecf8b656ca469bb2010,209,31,QueRed,Red Española de Queserías de Campo y Artesanas,3,,9999,,1.25,541351212135-57,active,
f5c342d367b84645bbb21ac7b1c2c7da,82,25,ADÜ Nord e. V.,Assoziierte Dolmetscher und Übersetzer in Norddeutschland e.V.,2,,9999,,5,79787993780-96,active,
f5c2e1f4ac6840f4a362d0665fd75633,155,21,MN,Mn Services N.V.,2,100000,199999,,0.5,803517417047-52,active,
f5bc82d694544ed99ea21fddf1c73d8c,132,66,UNWHF,UN-World HUman Facility,6,,,24999,0.75,469166218667-42,active,
f5bb3f9a04154a1da09833863e665717,21,31,,EUROCITIES,3,4000000,4249999,,30,12493392840-79,active,14
f5ba7db093f34ccda8c30ed4e23b3861,75,11,RT,RESPONSIBLE TECHNOLOGY,1,,9999,,0.25,496701816830-96,active,
f5a8fbdecc264bfcbe4a7e0ff1bd87f0,209,31,FIOF - IFFD,Federación International para la Orientación Familiar,3,,9999,,1,690237914574-80,active,3
f59f4837d50c4a379e0bf81b5aa65213,75,26,Néant,Les Producteurs de Légumes de France,2,,9999,,1.25,531269414341-06,active,
f598fa110d0e444c810b92cb96dfef28,108,31,,Genitori Antismog,3,25000,49999,,0.25,466685310733-91,active,
f595514df95e4264b772e568e53f1c7b,126,31,LATGA,Asociacija LATGA,3,900000,999999,,35,067693718543-22,active,
f595355e4c9241818e30f01b6de7c2be,75,64,AFD,Agence Française de Développement,6,100000,199999,,3,348060711585-82,active,3
f5939b13bcbc4bb3ae709f9ba144f27f,155,25,DACSI,Dutch Advisory Committee Securities Industry,2,,9999,,1.5,339617120019-31,active,
f588b7e6b1bc485391bf687482a56a91,21,25,ISFE,ISFE - Representing the European Videogame Industry,2,300000,399999,,2,20586492362-11,active,
f582f72fac8d4a02a1217dd58eaa4d00,82,25,,Verband des Kfz-Gewerbes Mecklenburg-Vorpommern e.V.,2,,9999,,0.25,860035020242-74,active,
f57936ee8b1b4a749d00edde446295b7,180,31,CCIR,Chamber of Commerce and Industry of Romania,3,,,,1.25,50010309738-16,,
f578ccac889d4b88888a2a5385ac8839,21,41,EPA,European Privacy Association,4,10000,24999,,1.25,97050032046-57,active,
f5716f5379974a098a0484e9d462c03c,21,25,EIBF,European& International Booksellers Federation,2,10000,24999,,1.5,9031106115-62,active,2
f5682545167c457cb28a30af58102f1a,85,25,MCCI,Messinian Chamber of Commerce & Industry,2,,9999,,0.5,379930814078-46,active,
f565bf6cfd5a4787b9cf4f2c26c99692,105,31,EIDD,EIDD Design for All Europe,3,,9999,,0.25,22678103896-38,active,
f5655e70bf12424db25f5fc8de73afe5,108,21,,Intesa Sanpaolo,2,100000,199999,,6,24037141789-48,active,7
f55ed601a4934422a816150fb2c06f7e,234,41,TPI,Technology Policy Institute,4,,,0,0.25,779040819850-35,active,
f55ab0ce95b544ae8830c3dcbcdbccf5,75,11,,DAVOS Management Consulting,1,,,5000,0.5,77391637569-83,active,
f553fdfdf1914f4da6377545d66ac2d5,108,13,Fondazione Crosetto,Fondazione Crosetto per Sconfiggere la Mortalità Prematura da Cancro,1,,,1000,0.75,228808215441-74,active,
f55209f4815f4baaab6a37b0dfcb81c9,105,31,EPAW,European Platform Against Windfarms,3,,9999,,0.25,66046067830-67,active,
f54ef0b0a4da4700b2168654f2d3d0aa,105,21,FB-I,Facebook Ireland Limited,2,400000,499999,,4.25,28666427835-74,active,1
f548b6ef9cc04d21a1eed4368a0f2a4d,82,25,DHFV,Deutscher Hochseefischerei Verband,2,,,5000,0.25,12803244169-10,active,
f541cfd85e0a411e861a9690d9ee583c,233,41,Policy Network,Policy Network and Communications Ltd,4,,9999,,0.25,471036615028-82,active,
f537082e6de8450085a6700a4bbec99f,82,21,,RATIONAL AG,2,,,,0.25,71898489008-88,,
f51497bbad074082ae3bedc4ea56b557,234,31,,Re:Create,3,,,,0.5,213671720054-18,,
f5116e2358c444638bd31859d6f2e3f8,214,41,ESS,EUROPEAN SPALLATION SOURCE,4,,,100,7.5,976366017165-64,active,
f50bbebcfd064589aa02b66066d17265,105,13,,James Hamilton,1,,9999,,0.25,247970716843-40,active,
f50acdcff120489fa80e97daa9df4cd3,82,31,,,3,,,,2.25,137534014200-76,,
f4fac7b9823946e694667e1bf6297e38,21,21,Synergetics,Synergetics NV,2,,,20000,1,982538419199-28,active,
f4ef8e3a98d34951879be642f810dc06,177,63,CIMBAL,Comunidade Intermunicipal do Baixo Alentejo,6,,9999,,1.5,311942214170-34,active,
f4ed400b7a594750bd6d99626fd57124,180,31,INTEGRA,ASSOCIATION FOR EUROPEAN INTEGRATION AND SUSTAINABLE DEVELOPMENT INTEGRA,3,,,,7,347469517178-96,,
f4e811546e6b40169cac151afa48acbb,108,11,,WIISE,1,,9999,,0.5,010091713911-08,active,
f4e6e02f3c124eecad6b61ba66561eba,75,21,ELC,THE ESTEE LAUDER COMPANIES INC.,2,100000,199999,,1,24894617638-61,active,2
f4e3cf46f89d4246aa42d977ba8def96,233,25,BSPB,British Society of Plant Breeders,2,100000,199999,,1,527015915613-13,active,
f4e08ddab7054184a81f6c47c8769530,233,21,,Idox Software Ltd,2,,,7000,0.25,310967217254-06,active,
f4cbe58f248a4f1d89d5caede845e672,82,26,BvDP,Bundesverband Deutscher Postdienstleister,2,,,5000,2.25,74626705355-85,active,
f4ca4d5ef8f14b6d9a4c0f432cf2f8cc,105,31,CFOAT,Comharchumann Fuinnimh Oileáin Árann Teoranta,3,,9999,,0.25,837577712925-51,active,
f4bd65ce6f424527a65908ab1a90dd81,215,21,,Swissgrid AG,2,,9999,,0.25,60493327921-85,active,1
f4b4d2ad188140b49cb3960c0f200e8e,226,42,IAU,İstanbul Arel University,4,,,0,7000,945417520257-30,active,
f4b1222b90104dbea84793a7497eb025,180,11,SCG DCG,SC Grupul de Consultanță pentru Dezvoltare DCG SRL,1,,,,0.25,973338017496-27,,
f4adfc02d5fb4e9ca729dcd67fd56251,21,21,LVMH Publica,LVMH Publica,2,1500000,1749000,,2.5,16094042309-21,active,5
f4aa5db07a4d4ef29b40b08d04d6fa17,202,31,,The Association for help and self-help of homeless people Kings of the Street,3,,9999,,11,866591216505-33,active,
f4aa4440ee2446e09b1f935dd2821bbe,141,25,JFMO-SIP.,"JFMO SERVICIOS EN INTERMEDIACIÓN PÚBLICA, ASOCIACIÓN EN PARTICIPACION",2,,,200000,11,88881058567-20,active,
